,place_id,licence,osm_type,osm_id,boundingbox,lat,lon,display_name,place_rank,category,type,importance,icon
3067,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3068,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3069,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3070,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3071,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3072,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3073,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3074,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3075,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3076,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3077,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3078,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3079,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3080,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3081,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3082,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3083,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3084,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3085,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3086,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3087,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3088,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3089,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3090,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3091,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3092,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3093,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3094,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3095,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3096,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3097,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3098,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3099,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3100,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3101,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3102,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3103,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3104,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3105,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3106,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3107,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3108,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3109,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3110,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3111,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3112,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3113,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3114,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3115,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3116,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3117,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3118,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3119,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3120,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3121,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3122,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3123,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3124,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3125,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3126,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3127,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3128,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3129,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3130,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3131,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3132,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3133,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3134,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3135,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
3136,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
